Date,Close,Simple Moving Average_50,Exponential Moving Average_50,Simple Moving Average_100,Exponential Moving Average_100,Relative Strength Index 14,Daily_Return,Volume,MACD,Signal_Line
1/9/2024,151.37,145.83,145.62,139.07,1.13,43.81,0.015,43812600,144.49,143.76376
1/10/2024,153.73,146.35,145.93,139.26,1.12,53.98,0.016,44421800,144.81,143.973008
1/11/2024,155.18,146.8,146.3,139.48,1.14,53.36,0.009,49072700,145.16,144.2104064
1/12/2024,154.62,147.23,146.62,139.68,1.13,52.99,-0.004,40460300,145.49,144.4663251
1/16/2024,153.16,147.55,146.88,139.87,1.13,49.42,-0.009,41384600,145.75,144.7230601
1/17/2024,151.71,147.82,147.07,140.03,1.13,46.45,-0.009,34953400,145.94,144.9664481
1/18/2024,153.5,148.12,147.32,140.25,1.15,50.24,0.012,37850200,146.17,145.2071585
1/19/2024,155.34,148.43,147.64,140.47,1.15,56.78,0.012,51033700,146.49,145.4637268
1/22/2024,154.78,148.67,147.92,140.69,1.16,60.26,-0.004,43687500,146.76,145.7229814
1/23/2024,156.02,148.95,148.23,140.9,1.15,66.13,0.008,37986000,147.08,145.9943851
1/24/2024,156.87,149.28,148.57,141.12,1.16,80.21,0.005,48547300,147.41,146.2775081
1/25/2024,157.75,149.56,148.93,141.31,1.15,80.41,0.006,43638600,147.78,146.5780065
1/26/2024,159.12,149.89,149.33,141.52,1.15,77.71,0.009,51047400,148.18,146.8984052
1/29/2024,161.26,150.2,149.8,141.76,1.16,77.55,0.013,45270400,148.64,147.2467242
1/30/2024,159,150.52,150.16,142,1.17,64.76,-0.014,45207400,148.99,147.5953793
1/31/2024,155.2,150.76,150.36,142.17,1.18,50.05,-0.024,50284400,149.18,147.9123035
2/1/2024,159.28,151.05,150.71,142.38,1.18,59.82,0.026,76542400,149.53,148.2358428
2/2/2024,171.81,151.56,151.54,142.67,1.17,76.8,0.079,117154900,150.37,148.6626742
2/5/2024,170.31,152.09,152.27,142.96,1.18,76.69,-0.009,55081300,151.09,149.1481394
2/6/2024,169.15,152.54,152.93,143.2,1.18,72.87,-0.007,42505500,151.75,149.6685115
2/7/2024,170.53,153.01,153.62,143.46,1.17,72.5,0.008,47174100,152.45,150.2248092
2/8/2024,169.84,153.46,154.26,143.76,1.17,72.23,-0.004,42316500,153.09,150.7978474
2/9/2024,174.45,154,155.05,144.1,1.17,74.74,0.027,56986000,153.88,151.4142779
2/12/2024,172.34,154.52,155.73,144.45,1.18,70.09,-0.012,51050400,154.55,152.0414223
2/13/2024,168.64,154.97,156.24,144.78,1.17,63.17,-0.021,56345100,155.07,152.6471378
2/14/2024,170.98,155.45,156.81,145.2,1.18,64.02,0.014,42815500,155.63,153.2437103
2/15/2024,169.8,155.95,157.32,145.61,1.18,60.33,-0.007,49855200,156.14,153.8229682
2/16/2024,169.51,156.41,157.8,145.99,1.18,63.35,-0.002,48074600,156.62,154.3823746
2/20/2024,167.08,156.86,158.16,146.4,1.18,65.63,-0.014,41980300,156.98,154.9018997
2/21/2024,168.59,157.29,158.57,146.83,1.17,63.14,0.009,44575600,157.4,155.4015197
2/22/2024,174.58,157.83,159.2,147.31,1.19,54.79,0.036,55392400,158.01,155.9232158
2/23/2024,174.99,158.42,159.82,147.79,1.22,58.42,0.002,59715200,158.6,156.4585726
2/26/2024,174.73,158.96,160.41,148.24,1.21,60.37,-0.001,44368600,159.2,157.0068581
2/27/2024,173.54,159.46,160.92,148.73,1.19,55.63,-0.007,31141700,159.73,157.5514865
2/28/2024,173.16,159.97,161.4,149.19,1.18,56.29,-0.002,28180500,160.22,158.0851892
2/29/2024,176.76,160.51,162,149.7,1.16,54.55,0.021,53805400,160.84,158.6361513
3/1/2024,178.22,160.99,162.64,150.2,1.16,61.88,0.008,31956200,161.48,159.2049211
3/4/2024,177.58,161.46,163.22,150.7,1.15,70.62,-0.004,37381500,162.07,159.7779369
3/5/2024,174.12,161.9,163.65,151.14,1.16,56.89,-0.019,37228300,162.49,160.3203495
3/6/2024,173.51,162.3,164.04,151.56,1.18,58.34,-0.004,32090900,162.86,160.8282796
3/7/2024,176.82,162.77,164.54,152,1.17,64.48,0.019,34063300,163.37,161.3366237
3/8/2024,175.35,163.2,164.96,152.46,1.17,67.02,-0.008,37853500,163.79,161.8272989
3/11/2024,171.96,163.58,165.24,152.85,1.16,56.44,-0.019,28484800,164.08,162.2778392
3/12/2024,175.39,164.02,165.64,153.29,1.16,51.72,0.02,36610600,164.48,162.7182713
3/13/2024,176.56,164.51,166.06,153.78,1.14,53.22,0.007,30772600,164.92,163.1586171
3/14/2024,178.75,165.09,166.56,154.28,1.13,57.64,0.012,43705800,165.43,163.6128936
3/15/2024,174.42,165.61,166.87,154.77,1.13,51.49,-0.024,72115500,165.74,164.0383149
3/18/2024,174.48,166.2,167.17,155.25,1.14,52.27,0,31250700,166.03,164.4366519
3/19/2024,175.9,166.82,167.51,155.73,1.13,48.4,0.008,26880900,166.38,164.8253215
3/20/2024,178.15,167.4,167.93,156.29,1.14,49.87,0.013,29947200,166.79,165.2182572
3/21/2024,178.15,167.93,168.33,156.88,1.14,51.05,0,32824300,167.19,165.6126058
3/22/2024,178.87,168.44,168.74,157.39,1.15,59.75,0.004,27964100,167.59,166.0080846
3/25/2024,179.71,168.93,169.17,157.86,1.17,62.61,0.005,29815500,168,166.4064677
3/26/2024,178.3,169.4,169.53,158.31,1.16,53.26,-0.008,29659000,168.37,166.7991742
3/27/2024,179.83,169.93,169.93,158.74,1.15,59.85,0.009,33272600,168.78,167.1953393
3/28/2024,180.38,170.51,170.34,159.16,1.16,71.16,0.003,38051600,169.18,167.5922715
4/1/2024,180.97,171.06,170.76,159.59,1.16,66.35,0.003,29174500,169.6,167.9938172
4/2/2024,180.69,171.56,171.15,160,1.14,62.77,-0.002,32611500,170.01,168.3970537
4/3/2024,182.41,172.12,171.59,160.39,1.13,61.66,0.01,31046600,170.46,168.809643
4/4/2024,180,172.6,171.92,160.77,1.14,70.25,-0.013,41624300,170.78,169.2037144
4/5/2024,185.07,173.16,172.44,161.22,1.14,78.18,0.028,42335200,171.3,169.6229715
4/8/2024,185.19,173.71,172.94,161.63,1.15,76.56,0.001,39221300,171.79,170.0563772
4/9/2024,185.67,174.24,173.44,162.07,1.15,73.92,0.003,36546900,172.29,170.5031018
4/10/2024,185.95,174.73,173.93,162.47,1.19,74.37,0.002,35879200,172.74,170.9504814
4/11/2024,189.05,175.33,174.52,162.93,1.18,77.69,0.017,40020700,173.34,171.4283851
4/12/2024,186.13,175.95,174.98,163.36,1.17,65.69,-0.015,38554300,173.81,171.9047081
4/15/2024,183.62,176.44,175.31,163.74,1.15,62.34,-0.013,48052400,174.16,172.3557665
4/16/2024,183.32,176.67,175.63,164.12,1.17,58.58,-0.002,32891300,174.46,172.7766132
4/17/2024,181.28,176.89,175.85,164.49,1.19,52.06,-0.011,31359700,174.66,173.1532906
4/18/2024,179.22,177.09,175.98,164.81,1.2,46.24,-0.011,30723800,174.78,173.4786324
4/19/2024,174.63,177.17,175.93,165.09,1.19,39.02,-0.026,55950000,174.74,173.730906
4/22/2024,177.23,177.32,175.98,165.39,1.2,40.91,0.015,37924900,174.78,173.9407248
4/23/2024,179.54,177.42,176.12,165.71,1.2,49.19,0.013,37046500,174.92,174.1365798
4/24/2024,176.59,177.51,176.14,166.02,1.21,33.85,-0.016,34185100,174.93,174.2952638
4/25/2024,173.67,177.61,176.04,166.29,1.22,30.18,-0.017,49249400,174.82,174.4002111
4/26/2024,179.62,177.78,176.18,166.62,1.21,41.24,0.034,43919800,174.97,174.5141689
4/29/2024,180.96,178,176.37,166.98,1.22,42.99,0.007,54063900,175.15,174.6413351
4/30/2024,175,178.11,176.32,167.26,1.22,31.73,-0.033,94639800,175.1,174.7330681
5/1/2024,179,178.35,176.42,167.6,1.24,40.98,0.023,94645100,175.18,174.8224545
5/2/2024,184.72,178.67,176.75,167.98,1.25,51.29,0.032,54303500,175.5,174.9579636
5/3/2024,186.21,178.91,177.12,168.37,1.24,53.29,0.008,39172000,175.88,175.1423709
5/6/2024,188.7,179.18,177.57,168.8,1.23,58.36,0.013,34725300,176.34,175.3818967
5/7/2024,188.76,179.46,178.01,169.21,1.24,61.26,0,34048900,176.77,175.6595173
5/8/2024,188,179.75,178.4,169.6,1.24,67.34,-0.004,26136400,177.16,175.9596139
5/9/2024,189.5,180.08,178.84,170.02,1.24,66.38,0.008,43368400,177.6,176.2876911
5/10/2024,187.48,180.29,179.18,170.4,1.24,60.68,-0.011,34141800,177.94,176.6181529
5/13/2024,186.57,180.46,179.47,170.72,1.24,64.21,-0.005,24898600,178.23,176.9405223
5/14/2024,187.07,180.65,179.76,171.06,1.23,70.49,0.003,38698200,178.53,177.2584178
5/15/2024,185.99,180.89,180.01,171.4,1.23,61.44,-0.006,75459900,178.78,177.5627343
5/16/2024,183.63,181.09,180.15,171.69,1.23,54.63,-0.013,38834500,178.92,177.8341874
5/17/2024,184.7,181.25,180.33,172.01,1.22,70.24,0.006,33175700,179.11,178.0893499
5/20/2024,183.54,181.41,180.45,172.31,1.22,60.75,-0.006,30511800,179.23,178.3174799
5/21/2024,183.15,181.63,180.56,172.61,1.22,45.03,-0.002,50839100,179.34,178.521984
5/22/2024,183.13,181.79,180.66,172.9,1.23,39.25,0,28148800,179.43,178.7035872
5/23/2024,181.05,181.88,180.68,173.19,1.23,22.5,-0.011,33670200,179.45,178.8528697
5/24/2024,180.75,181.92,180.68,173.5,1.23,21.7,-0.002,27434100,179.45,178.9722958
5/28/2024,182.15,182.07,180.74,173.84,1.23,30.22,0.008,29927000,179.51,179.0798366
5/29/2024,182.02,182.22,180.79,174.21,1.22,22.13,-0.001,32009300,179.57,179.1778693
5/30/2024,179.32,182.29,180.73,174.55,1.23,21.06,-0.015,29249200,179.5,179.2422954
5/31/2024,176.44,182.26,180.56,174.83,1.22,18.48,-0.016,58903900,179.34,179.2618364
6/3/2024,178.34,182.26,180.47,175.1,1.22,25.01,0.011,30786600,179.25,179.2594691
6/4/2024,179.34,182.27,180.43,175.35,1.22,30.88,0.006,27198400,179.21,179.2495753
6/5/2024,181.28,182.3,180.46,175.61,1.21,43.08,0.011,32116400,179.25,179.2496602
6/6/2024,185,182.44,180.64,175.92,1.2,50.76,0.021,31371200,179.44,179.2877282
6/7/2024,184.3,182.53,180.78,176.23,1.19,51.98,-0.004,28021500,179.59,179.3481825
6/10/2024,187.06,182.66,181.03,176.58,1.18,59.08,0.015,34494500,179.85,179.448546
6/11/2024,187.23,182.79,181.27,176.92,1.18,59.46,0.001,27265100,180.09,179.5768368
6/12/2024,186.89,182.91,181.49,177.24,1.18,64.64,-0.002,33984200,180.31,179.7234695
6/13/2024,183.83,182.94,181.59,177.53,1.19,56.78,-0.016,39721500,180.4,179.8587756
6/14/2024,183.66,183.01,181.67,177.8,1.19,53.52,-0.001,25456400,180.48,179.9830205
6/17/2024,184.06,182.99,181.76,178.08,1.2,54.69,0.002,35601900,180.56,180.0984164
6/18/2024,182.81,182.94,181.8,178.33,1.19,58.6,-0.007,36659200,180.61,180.2007331
6/20/2024,186.1,182.95,181.97,178.6,1.19,73.33,0.018,44726800,180.78,180.3165865
6/21/2024,189.08,183.01,182.25,178.87,1.2,74.66,0.016,72931800,181.05,180.4632692
6/24/2024,185.57,182.94,182.38,179.14,1.19,62.82,-0.019,50610400,181.19,180.6086153
6/25/2024,186.34,182.95,182.53,179.45,1.2,60.94,0.004,45898500,181.33,180.7528923
6/26/2024,193.61,183.15,182.97,179.79,1.22,66.14,0.039,65103900,181.75,180.9523138
6/27/2024,197.85,183.44,183.55,180.05,1.21,72.43,0.022,74397500,182.34,181.2298511
6/28/2024,193.25,183.68,183.93,180.28,1.22,59.66,-0.023,76930200,182.71,181.5258808
7/1/2024,197.2,184.04,184.45,180.56,1.22,63.91,0.02,41192000,183.23,181.8667047
7/2/2024,200,184.55,185.06,180.86,1.24,67.12,0.014,45600000,183.82,182.2573637
7/3/2024,197.59,184.95,185.55,181.14,1.24,68.28,-0.012,31597900,184.31,182.667891
7/5/2024,200,185.36,186.12,181.39,1.23,70.49,0.012,39858900,184.89,183.1123128
7/8/2024,199.29,185.82,186.64,181.66,1.23,68.95,-0.004,34767300,185.41,183.5718502
7/9/2024,199.34,186.33,187.14,181.97,1.24,71.2,0,32700100,185.9,184.0374802
